alert_action,alert_category,alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_alerted,flow_end,flow_id,flow_reason,flow_start,flow_state,flowbits,http_content_type,http_host,http_length,http_method,http_status,http_url,http_user_agent,in_iface,pkts_toclient,pkts_toserver,proto,src_ip,src_port,tcp_ack,tcp_fin,tcp_flags,tcp_flags_tc,tcp_flags_ts,tcp_psh,tcp_state,tcp_syn,timestamp
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74594,1182,192.168.100.4,80,flow,0,True,2025-06-28T11:35:01.167451+0700,1832542033793385,timeout,2025-06-28T11:35:01.119145+0700,closed,slowread_detected,text/html,192.168.100.4,70576,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,54,15,TCP,192.168.100.6,42714,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:36:12.383652+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1576,192.168.100.4,80,flow,0,True,2025-06-28T11:35:04.193539+0700,1851027573185872,timeout,2025-06-28T11:35:04.138576+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,21,TCP,192.168.100.6,42718,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:16.434419+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,142392,2224,192.168.100.4,80,flow,15,True,2025-06-28T11:35:19.836378+0700,2207681657474626,timeout,2025-06-28T11:35:04.691778+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,104,29,TCP,192.168.100.6,42722,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:39:24.568368+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76943,1131,192.168.100.4,80,flow,0,True,2025-06-28T11:35:10.240083+0700,1962754705364690,timeout,2025-06-28T11:35:10.169682+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,15,TCP,192.168.100.6,44756,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:36:27.063665+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75199,1180,192.168.100.4,80,flow,0,True,2025-06-28T11:35:11.693910+0700,1153829827489554,timeout,2025-06-28T11:35:11.634642+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,15,TCP,192.168.100.6,44760,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:27.109056+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,http,75264,1576,192.168.100.4,80,flow,0,True,2025-06-28T11:35:12.797956+0700,1340499843674411,timeout,2025-06-28T11:35:12.717099+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,21,TCP,192.168.100.6,44762,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:12.492320+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77009,1461,192.168.100.4,80,flow,1,True,2025-06-28T11:35:14.068106+0700,862480721114189,timeout,2025-06-28T11:35:13.980045+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,59,20,TCP,192.168.100.6,44766,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:36:37.071596+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77447,1647,192.168.100.4,80,flow,0,True,2025-06-28T11:35:16.226534+0700,1746876764551021,timeout,2025-06-28T11:35:16.161645+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,22,TCP,192.168.100.6,39486,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:18.499753+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77009,1527,192.168.100.4,80,flow,0,True,2025-06-28T11:35:18.211614+0700,876164487200221,timeout,2025-06-28T11:35:18.146909+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,59,21,TCP,192.168.100.6,39496,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:01.091912+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,http,75199,1180,192.168.100.4,80,flow,0,True,2025-06-28T11:35:18.260554+0700,2137639331756152,timeout,2025-06-28T11:35:18.194680+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,15,TCP,192.168.100.6,39502,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:25.107149+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,139666,2023,192.168.100.4,80,flow,10,True,2025-06-28T11:35:28.830824+0700,2186232591716255,timeout,2025-06-28T11:35:18.692127+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,102,26,TCP,192.168.100.6,39508,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:15.160178+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,142459,2158,192.168.100.4,80,flow,15,True,2025-06-28T11:35:36.267544+0700,471423949310322,timeout,2025-06-28T11:35:21.100722+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,105,28,TCP,192.168.100.6,39510,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:30.456050+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77249,1053,192.168.100.4,80,flow,0,True,2025-06-28T11:35:24.447730+0700,382082187269736,timeout,2025-06-28T11:35:24.398952+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,13,TCP,192.168.100.6,39526,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:58.542210+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77315,1251,192.168.100.4,80,flow,0,True,2025-06-28T11:35:25.308368+0700,2078065988310971,timeout,2025-06-28T11:35:25.235451+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,16,TCP,192.168.100.6,39530,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:39:10.558450+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76943,1461,192.168.100.4,80,flow,0,True,2025-06-28T11:35:26.122835+0700,1020967162654742,timeout,2025-06-28T11:35:26.045078+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,20,TCP,192.168.100.6,51862,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:08.429551+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77381,1251,192.168.100.4,80,flow,0,True,2025-06-28T11:35:27.898046+0700,2218975275475409,timeout,2025-06-28T11:35:27.811473+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,16,TCP,192.168.100.6,51870,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:39:11.227106+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75330,1510,192.168.100.4,80,flow,0,True,2025-06-28T11:35:33.908953+0700,2042005443423819,timeout,2025-06-28T11:35:33.831051+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,20,TCP,192.168.100.6,51882,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:09.157333+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76861,1197,192.168.100.4,80,flow,0,True,2025-06-28T11:35:34.310285+0700,536269366383102,timeout,2025-06-28T11:35:34.217598+0700,closed,slowread_detected,text/html,192.168.100.4,72647,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,16,TCP,192.168.100.6,51888,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:39:54.588294+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76943,1593,192.168.100.4,80,flow,0,True,2025-06-28T11:35:36.287860+0700,2032790591248265,timeout,2025-06-28T11:35:36.202633+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,22,TCP,192.168.100.6,40814,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:26.504654+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76883,1197,192.168.100.4,80,flow,0,True,2025-06-28T11:35:36.337599+0700,1979979673426409,timeout,2025-06-28T11:35:36.252393+0700,closed,slowread_detected,text/html,192.168.100.4,72669,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,16,TCP,192.168.100.6,40828,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:40:23.277862+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75133,1114,192.168.100.4,80,flow,0,True,2025-06-28T11:35:39.363764+0700,1887375883737483,timeout,2025-06-28T11:35:39.301451+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,14,TCP,192.168.100.6,40836,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:45.132614+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77447,1515,192.168.100.4,80,flow,0,True,2025-06-28T11:35:39.501808+0700,1660041117292285,timeout,2025-06-28T11:35:39.448253+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,20,TCP,192.168.100.6,40852,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:39:50.587463+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,204479,2798,192.168.100.4,80,flow,18,True,2025-06-28T11:35:58.085623+0700,332466726166302,timeout,2025-06-28T11:35:40.909086+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,146,36,TCP,192.168.100.6,40864,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:33.124614+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77447,1515,192.168.100.4,80,flow,0,True,2025-06-28T11:35:41.220497+0700,2212930109956511,timeout,2025-06-28T11:35:41.123295+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,20,TCP,192.168.100.6,40866,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:39:00.543759+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75330,1708,192.168.100.4,80,flow,0,True,2025-06-28T11:35:41.976123+0700,51281659806906,timeout,2025-06-28T11:35:41.902330+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,23,TCP,192.168.100.6,40880,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:07.154820+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1510,192.168.100.4,80,flow,0,True,2025-06-28T11:35:42.884673+0700,523579886051913,timeout,2025-06-28T11:35:42.827977+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,20,TCP,192.168.100.6,40882,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:59.210343+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,142377,2158,192.168.100.4,80,flow,15,True,2025-06-28T11:35:58.405304+0700,300784900048967,timeout,2025-06-28T11:35:43.264263+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,104,28,TCP,192.168.100.6,40890,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:12.432571+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,http,74655,1182,192.168.100.4,80,flow,0,True,2025-06-28T11:35:44.368007+0700,1024847666786005,timeout,2025-06-28T11:35:44.306901+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,15,TCP,192.168.100.6,40896,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:14.432144+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74491,984,192.168.100.4,80,flow,0,True,2025-06-28T11:35:49.624767+0700,1601975307583160,timeout,2025-06-28T11:35:49.573112+0700,closed,slowread_detected,text/html,192.168.100.4,70539,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,12,TCP,192.168.100.6,48558,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:11.157454+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1642,192.168.100.4,80,flow,0,True,2025-06-28T11:35:50.395170+0700,762530392071864,timeout,2025-06-28T11:35:50.286392+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,22,TCP,192.168.100.6,48570,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:20.501186+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1576,192.168.100.4,80,flow,0,True,2025-06-28T11:35:50.431311+0700,1959222097350270,timeout,2025-06-28T11:35:50.331390+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,21,TCP,192.168.100.6,48572,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:40:21.271945+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,140061,1889,192.168.100.4,80,flow,14,True,2025-06-28T11:36:05.493687+0700,644871910561807,timeout,2025-06-28T11:35:51.366607+0700,closed,slowread_detected,text/html,192.168.100.4,71027,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,101,24,TCP,192.168.100.6,48582,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:59.209515+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75199,1114,192.168.100.4,80,flow,0,True,2025-06-28T11:35:53.578256+0700,796121331506270,timeout,2025-06-28T11:35:53.498782+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,14,TCP,192.168.100.6,48594,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:39:17.230728+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77381,1251,192.168.100.4,80,flow,0,True,2025-06-28T11:35:56.291310+0700,1124488761334678,timeout,2025-06-28T11:35:56.220054+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,16,TCP,192.168.100.6,47806,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:40:37.287382+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77447,1515,192.168.100.4,80,flow,1,True,2025-06-28T11:35:57.046500+0700,1137760210257495,timeout,2025-06-28T11:35:56.984663+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,20,TCP,192.168.100.6,47818,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:00.424503+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,141733,1906,192.168.100.4,80,flow,18,True,2025-06-28T11:36:15.678062+0700,31269260698477,timeout,2025-06-28T11:35:57.402285+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,102,25,TCP,192.168.100.6,47820,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:33.124642+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74654,1248,192.168.100.4,80,flow,0,True,2025-06-28T11:35:59.685570+0700,1104040422252546,timeout,2025-06-28T11:35:59.630786+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,16,TCP,192.168.100.6,47834,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:39:29.237938+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74491,1050,192.168.100.4,80,flow,0,True,2025-06-28T11:36:00.489809+0700,334644275882490,timeout,2025-06-28T11:36:00.436730+0700,closed,slowread_detected,text/html,192.168.100.4,70539,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,13,TCP,192.168.100.6,47842,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:10.491893+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76817,1395,192.168.100.4,80,flow,0,True,2025-06-28T11:36:00.947172+0700,13271200471390,timeout,2025-06-28T11:36:00.891230+0700,closed,slowread_detected,text/html,192.168.100.4,72669,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,19,TCP,192.168.100.6,47850,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:02.426594+0700
,,,,,,0,220,ff02:0000:0000:0000:0000:0000:0000:0016,,flow,0,False,2025-06-28T11:32:13.891288+0700,1968293054072440,timeout,2025-06-28T11:32:13.607864+0700,new,,,,,,,,,enp0s3,0,2,IPv6-ICMP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,,,,,,,,,2025-06-28T11:36:03.042535+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,205155,2928,192.168.100.4,80,flow,21,True,2025-06-28T11:36:27.884120+0700,628740014378445,timeout,2025-06-28T11:36:06.691661+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,149,38,TCP,192.168.100.6,34216,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:59.150167+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,140187,2087,192.168.100.4,80,flow,15,True,2025-06-28T11:36:22.097519+0700,138643443782797,timeout,2025-06-28T11:36:07.955533+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,103,27,TCP,192.168.100.6,34222,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:40:36.619372+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74654,1248,192.168.100.4,80,flow,0,True,2025-06-28T11:36:08.147830+0700,1130823838884780,timeout,2025-06-28T11:36:08.091052+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,16,TCP,192.168.100.6,34232,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:40:15.266493+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74654,1644,192.168.100.4,80,flow,0,True,2025-06-28T11:36:08.953108+0700,324914027995314,timeout,2025-06-28T11:36:08.893106+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,22,TCP,192.168.100.6,34236,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:21.105472+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75066,1114,192.168.100.4,80,flow,0,True,2025-06-28T11:36:10.526446+0700,1449420218055543,timeout,2025-06-28T11:36:10.473975+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,54,14,TCP,192.168.100.6,34246,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:18.436152+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75199,1180,192.168.100.4,80,flow,0,True,2025-06-28T11:36:11.119572+0700,1586414642515714,timeout,2025-06-28T11:36:11.052994+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,15,TCP,192.168.100.6,34248,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:37:12.432700+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76788,999,192.168.100.4,80,flow,0,True,2025-06-28T11:36:11.659505+0700,640100203187177,timeout,2025-06-28T11:36:11.609257+0700,closed,slowread_detected,text/html,192.168.100.4,72640,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,13,TCP,192.168.100.6,34250,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:51.202406+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,http,140143,2021,192.168.100.4,80,flow,14,True,2025-06-28T11:36:29.518667+0700,1347101212532277,timeout,2025-06-28T11:36:15.253493+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,102,26,TCP,192.168.100.6,34262,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:57.207426+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77249,1053,192.168.100.4,80,flow,0,True,2025-06-28T11:36:15.677456+0700,948742995796321,timeout,2025-06-28T11:36:15.614753+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,13,TCP,192.168.100.6,34264,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:39:04.554360+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,141543,1642,192.168.100.4,80,flow,18,True,2025-06-28T11:36:36.235310+0700,1421906658125548,timeout,2025-06-28T11:36:18.124652+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,99,21,TCP,192.168.100.6,36366,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:40:31.283305+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75330,1378,192.168.100.4,80,flow,0,True,2025-06-28T11:36:19.583903+0700,1465109734211668,timeout,2025-06-28T11:36:19.507988+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,18,TCP,192.168.100.6,36382,True,True,1b,1b,1b,True,closed,True,2025-06-28T11:38:18.499700+0700
