alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_id,flow_state,http_host,http_length,http_method,http_status,http_url,http_user_agent,pkts_toclient,pkts_toserver,proto,src_ip,src_port,timestamp
3,HTTP GET Request Detected,1000002,http,2149,640,192.168.100.4,80,flow,5,531083761431062,closed,192.168.100.4,1550,GET,200,/?id=36&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,56462,2025-06-02T19:05:23.102628+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,2198093713348538,closed,192.168.100.4,1550,GET,200,/?id=875&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,55092,2025-06-02T19:04:46.327299+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,1808424215832149,closed,192.168.100.4,1550,GET,200,/?id=239&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,55096,2025-06-02T19:06:50.502794+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,1644824616865574,closed,192.168.100.4,1550,GET,200,/?id=166&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,50992,2025-06-02T19:06:11.139782+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,6,920319468960021,closed,192.168.100.4,1550,GET,200,/?id=442&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,50998,2025-06-02T19:05:36.449532+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,15180881491615,closed,192.168.100.4,1550,GET,200,/?id=772&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,46520,2025-06-02T19:07:52.559675+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1148936283865400,closed,192.168.100.4,1550,GET,200,/?id=181&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,46530,2025-06-02T19:08:06.570238+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,1343408108402618,closed,192.168.100.4,1550,GET,200,/?id=460&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,33824,2025-06-02T19:08:28.588028+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,390719937941284,closed,192.168.100.4,1550,GET,200,/?id=857&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,33832,2025-06-02T19:05:24.436672+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1054185011324580,closed,192.168.100.4,1550,GET,200,/?id=8&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,41436,2025-06-02T19:08:15.244524+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,4,98464593962672,closed,192.168.100.4,1550,GET,200,/?id=289&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,41448,2025-06-02T19:05:05.010873+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,6,3447032744370,closed,192.168.100.4,1550,GET,200,/?id=905&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,38314,2025-06-02T19:06:23.153630+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,448246731186326,closed,192.168.100.4,1550,GET,200,/?id=623&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,38320,2025-06-02T19:07:02.519608+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,6,937031189621909,closed,192.168.100.4,1550,GET,200,/?id=294&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,45186,2025-06-02T19:06:04.467210+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,11225219593424,closed,192.168.100.4,1550,GET,200,/?id=364&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,45190,2025-06-02T19:07:46.556516+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,1386688496461283,closed,192.168.100.4,1550,GET,200,/?id=168&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,43432,2025-06-02T19:05:42.453614+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,4,697857346939944,closed,192.168.100.4,1550,GET,200,/?id=693&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,43436,2025-06-02T19:06:08.475412+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,1635156650152252,closed,192.168.100.4,1550,GET,200,/?id=287&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,57890,2025-06-02T19:05:55.129168+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,58190688285011,closed,192.168.100.4,1550,GET,200,/?id=257&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57900,2025-06-02T19:09:06.165842+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,6,734304440288828,closed,192.168.100.4,1550,GET,200,/?id=968&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,41350,2025-06-02T19:08:19.246385+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,1579270536718200,closed,192.168.100.4,1550,GET,200,/?id=299&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,41362,2025-06-02T19:08:20.580861+0700
2,[SlowRead] Simulated Long-Lived Connection - Many Small Packes Over Time,2000400,http,2149,641,192.168.100.4,80,flow,4,2156874918876828,closed,192.168.100.4,1550,GET,200,/?id=567&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,53498,2025-06-02T19:08:45.263987+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,676408282124547,closed,192.168.100.4,1550,GET,200,/?id=394&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,53504,2025-06-02T19:06:40.495866+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,4,1487173553886875,closed,192.168.100.4,1550,GET,200,/?id=142&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,42188,2025-06-02T19:08:34.591365+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1008572463499268,closed,192.168.100.4,1550,GET,200,/?id=286&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42192,2025-06-02T19:08:06.570350+0700
3,HTTP GET Request Detected,1000002,http,2149,643,192.168.100.4,80,flow,5,1136382100621949,closed,192.168.100.4,1550,GET,200,/?id=42&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,51072,2025-06-02T19:07:44.554320+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,1687757117495494,closed,192.168.100.4,1550,GET,200,/?id=965&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,51082,2025-06-02T19:07:25.195180+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,1575727190881953,closed,192.168.100.4,1550,GET,200,/?id=290&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,35756,2025-06-02T19:08:14.574511+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,6,184926586518366,closed,192.168.100.4,1550,GET,200,/?id=292&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,35764,2025-06-02T19:08:42.595677+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,4,1531639352329206,closed,192.168.100.4,1550,GET,200,/?id=426&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,60176,2025-06-02T19:06:58.507733+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1776306459629013,closed,192.168.100.4,1550,GET,200,/?id=426&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,60190,2025-06-02T19:09:56.052493+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,4,939840104218418,closed,192.168.100.4,1550,GET,200,/?id=958&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,45698,2025-06-02T19:10:09.418824+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,1407695186980156,closed,192.168.100.4,1550,GET,200,/?id=948&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,45708,2025-06-02T19:07:27.196255+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,694039126492088,closed,192.168.100.4,1550,GET,200,/?id=266&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,51234,2025-06-02T19:07:10.517217+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,21928284531010,closed,192.168.100.4,1550,GET,200,/?id=3&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,51236,2025-06-02T19:08:04.570370+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,1352960124777312,closed,192.168.100.4,1550,GET,200,/?id=496&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,44554,2025-06-02T19:08:45.264511+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,1866672573378585,closed,192.168.100.4,1550,GET,200,/?id=556&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,44568,2025-06-02T19:07:21.197373+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,962500353555863,closed,192.168.100.4,1550,GET,200,/?id=220&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,41482,2025-06-02T19:10:48.438851+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,1955264864461240,closed,192.168.100.4,1550,GET,200,/?id=484&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,41488,2025-06-02T19:09:52.051822+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,534902000247043,closed,192.168.100.4,1550,GET,200,/?id=841&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39478,2025-06-02T19:09:30.368943+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,1474700974471746,closed,192.168.100.4,1550,GET,200,/?id=554&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39482,2025-06-02T19:09:21.643449+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,1922623114116028,closed,192.168.100.4,1550,GET,200,/?id=528&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,57986,2025-06-02T19:08:56.604820+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,1322100787074998,closed,192.168.100.4,1550,GET,200,/?id=768&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,57994,2025-06-02T19:07:52.559319+0700
3,HTTP GET Request Detected,1000002,http,2149,637,192.168.100.4,80,flow,5,398223257335869,closed,192.168.100.4,1550,GET,200,/?id=28&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42670,2025-06-02T19:09:37.372232+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,787901345473001,closed,192.168.100.4,1550,GET,200,/?id=943&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,42686,2025-06-02T19:09:50.048775+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,4,881196625447043,closed,192.168.100.4,1550,GET,200,/?id=868&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,51644,2025-06-02T19:11:20.485768+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,313328934752498,closed,192.168.100.4,1550,GET,200,/?id=573&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,51648,2025-06-02T19:08:21.250157+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,4,439321800707713,closed,192.168.100.4,1550,GET,200,/?id=457&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,43992,2025-06-02T19:11:56.156570+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,6,1185048382610752,closed,192.168.100.4,1550,GET,200,/?id=705&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,44008,2025-06-02T19:09:07.500216+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,2198557585660320,closed,192.168.100.4,1550,GET,200,/?id=925&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,47544,2025-06-02T19:08:47.265611+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,1483952337434797,closed,192.168.100.4,1550,GET,200,/?id=274&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,47560,2025-06-02T19:08:28.587960+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,1313540920324406,closed,192.168.100.4,1550,GET,200,/?id=271&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,57138,2025-06-02T19:11:38.647614+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,1398508258692567,closed,192.168.100.4,1550,GET,200,/?id=606&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,57152,2025-06-02T19:11:11.122629+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,6,914615768701874,closed,192.168.100.4,1550,GET,200,/?id=727&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,37110,2025-06-02T19:12:17.288332+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,4,987832076596072,closed,192.168.100.4,1550,GET,200,/?id=447&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,48352,2025-06-02T19:11:31.274548+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,6,664610017988715,closed,192.168.100.4,1550,GET,200,/?id=834&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,48366,2025-06-02T19:09:11.626356+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,1702810988007396,closed,192.168.100.4,1550,GET,200,/?id=895&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,55782,2025-06-02T19:10:41.100259+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,215966324984822,closed,192.168.100.4,1550,GET,200,/?id=157&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,55788,2025-06-02T19:09:35.372155+0700
,,,,0,220,ff02:0000:0000:0000:0000:0000:0000:0016,,flow,0,2166036078611144,new,,,,,,,0,2,IPv6-ICMP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,2025-06-02T19:07:51.225382+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,717343627652155,closed,192.168.100.4,1550,GET,200,/?id=148&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,54462,2025-06-02T19:11:50.147604+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,1726463374060284,closed,192.168.100.4,1550,GET,200,/?id=348&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,54466,2025-06-02T19:12:31.298475+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,1426292405026083,closed,192.168.100.4,1550,GET,200,/?id=416&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,48336,2025-06-02T19:10:50.440062+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,729305112552750,closed,192.168.100.4,1550,GET,200,/?id=965&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,48354,2025-06-02T19:11:01.114285+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,1383523121322260,closed,192.168.100.4,1550,GET,200,/?id=687&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,36918,2025-06-02T19:09:37.372530+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,4,1644519694284589,closed,192.168.100.4,1550,GET,200,/?id=644&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,36926,2025-06-02T19:10:11.420479+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,1203813100328912,closed,192.168.100.4,1550,GET,200,/?id=297&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,37920,2025-06-02T19:12:30.666877+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,1032955006703411,closed,192.168.100.4,1550,GET,200,/?id=67&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,37924,2025-06-02T19:12:48.645039+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,1399582005459855,closed,192.168.100.4,1550,GET,200,/?id=370&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,48228,2025-06-02T19:10:04.081597+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,1094441759219278,closed,192.168.100.4,1550,GET,200,/?id=442&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,48242,2025-06-02T19:13:24.134400+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,848494752339370,closed,192.168.100.4,1550,GET,200,/?id=903&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,32848,2025-06-02T19:10:24.111058+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,731143361203120,closed,192.168.100.4,1550,GET,200,/?id=538&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,32856,2025-06-02T19:11:04.449324+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,342715109273099,closed,192.168.100.4,1550,GET,200,/?id=906&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,48194,2025-06-02T19:12:02.162239+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,179575071779234,closed,192.168.100.4,1550,GET,200,/?id=773&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,48206,2025-06-02T19:12:33.300229+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,194092061597420,closed,192.168.100.4,1550,GET,200,/?id=616&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,33304,2025-06-02T19:11:49.480491+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,1808153656563594,closed,192.168.100.4,1550,GET,200,/?id=285&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,33314,2025-06-02T19:10:50.439886+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,4,1741792117276601,closed,192.168.100.4,1550,GET,200,/?id=341&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,50352,2025-06-02T19:11:48.150003+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,1952017881819783,closed,192.168.100.4,1550,GET,200,/?id=883&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,50364,2025-06-02T19:13:46.169331+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,1062096363444673,closed,192.168.100.4,1550,GET,200,/?id=743&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,47508,2025-06-02T19:13:38.079850+0700
3,HTTP GET Request Detected,1000002,http,2149,637,192.168.100.4,80,flow,5,2200541870066714,closed,192.168.100.4,1550,GET,200,/?id=16&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,47522,2025-06-02T19:12:50.060550+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,1503030591593253,closed,192.168.100.4,1550,GET,200,/?id=683&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39150,2025-06-02T19:14:10.101240+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,932530086074614,closed,192.168.100.4,1550,GET,200,/?id=168&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,39162,2025-06-02T19:13:57.426612+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,4,1239719032303443,closed,192.168.100.4,1550,GET,200,/?id=263&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,39704,2025-06-02T19:14:41.612497+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,1925522230524090,closed,192.168.100.4,1550,GET,200,/?id=328&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39712,2025-06-02T19:13:01.451838+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,1115564413242873,closed,192.168.100.4,1550,GET,200,/?id=490&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,60192,2025-06-02T19:14:00.179630+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,275932666934485,closed,192.168.100.4,1550,GET,200,/?id=816&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,60208,2025-06-02T19:14:08.188190+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,4,730821243515966,closed,192.168.100.4,1550,GET,200,/?id=9&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,54122,2025-06-02T19:15:04.295796+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,1009238203768742,closed,192.168.100.4,1550,GET,200,/?id=949&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,54134,2025-06-02T19:14:59.625668+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,136496554566950,closed,192.168.100.4,1550,GET,200,/?id=510&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,33024,2025-06-02T19:14:10.190149+0700
